date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:37:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:43%20GMT	https://demo2.mercury.is/?p=16	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index0e62.html	(from https://demo2.mercury.is/2020/04/06/caesars-entertainment-scores-first-nfl-casino-sponsorship-deal/)
14:37:44	2617/2617	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:37:43%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Fstars-casino%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed4894.json	(from https://demo2.mercury.is/casino/stars-casino/)
14:37:44	114374/114374	---M--	200	added ('OK')	image/png	etag:%225ea306dd-1bec6%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-1-2.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-1-2.png	(from https://demo2.mercury.is/casino/stars-casino/)
14:37:45	2836/2836	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:37:44%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Fstars-casino%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed77ee	(from https://demo2.mercury.is/casino/stars-casino/)
14:37:45	56516/56516	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jul%202020%2006:37:44%20GMT	https://demo2.mercury.is/casino/stars-casino/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/stars-casino/feed/index.html	(from https://demo2.mercury.is/casino/stars-casino/)
14:37:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:44%20GMT	https://demo2.mercury.is/?p=150	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index56d6.html	(from https://demo2.mercury.is/casino/stars-casino/)
14:37:46	78376/78376	---M--	200	added ('OK')	image/png	etag:%225ea30784-13228%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-2.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-2.png	(from https://demo2.mercury.is/casino/ocean-casino/)
14:37:46	2615/2615	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:37:46%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Focean-casino%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed3097.json	(from https://demo2.mercury.is/casino/ocean-casino/)
14:37:47	2834/2834	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:37:46%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Focean-casino%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed4e17	(from https://demo2.mercury.is/casino/ocean-casino/)
14:37:47	56516/56516	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jul%202020%2006:37:46%20GMT	https://demo2.mercury.is/casino/ocean-casino/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/ocean-casino/feed/index.html	(from https://demo2.mercury.is/casino/ocean-casino/)
14:37:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:46%20GMT	https://demo2.mercury.is/?p=148	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexa36b.html	(from https://demo2.mercury.is/casino/ocean-casino/)
14:37:48	77071/77071	---M--	200	added ('OK')	image/png	etag:%225ea30784-12d0f%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-3.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-3.png	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:49	2620/2620	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:37:48%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Fspades-casino%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed0f8a.json	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:49	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:48%20GMT	https://demo2.mercury.is/?p=146	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexf488.html	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:49	56516/56516	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2010%20Jul%202020%2006:37:48%20GMT	https://demo2.mercury.is/casino/spades-casino/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/casino/spades-casino/feed/index.html	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:50	2839/2839	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:37:49%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2Fcasino%2Fspades-casino%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed1930	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:51	71470/71470	---M--	200	added ('OK')	image/jpeg	etag:%225ea30675-1172e%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-2000x400.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-2000x400.jpg	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:53	69556/69556	---M--	200	added ('OK')	image/jpeg	etag:%225ea30562-10fb4%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-767x767.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-767x767.jpg	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:54	32609/32609	---M--	200	added ('OK')	image/jpeg	etag:%225ea3054a-7f61%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-479x479.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_191270586-compressed-479x479.jpg	(from https://demo2.mercury.is/casino/spades-casino/)
14:37:56	84159/84159	---M--	200	added ('OK')	image/png	etag:%225ea305aa-148bf%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-4.png	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/logo-4.png	(from https://demo2.mercury.is/casino/monte-casino/)
14:37:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:56%20GMT	https://demo2.mercury.is/?p=143	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexdc22.html	(from https://demo2.mercury.is/casino/monte-casino/)
14:37:58	356190/356190	---M--	200	added ('OK')	image/jpeg	etag:%225ea305e2-56f5e%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_36810999-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_36810999-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/)
14:37:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:37:57%20GMT	https://demo2.mercury.is/?p=267	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index3786.html	(from https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/)
14:37:58	5775/5775	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/feed/index.html	(from https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/)
14:37:58	2899/2899	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:37:57%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fits-great-the-government-is-tightening-gambling-regulation%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed5ae4.json	(from https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/)
14:37:59	3120/3120	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:37:58%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fits-great-the-government-is-tightening-gambling-regulation%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed7033	(from https://demo2.mercury.is/2020/04/10/its-great-the-government-is-tightening-gambling-regulation/)
14:38:00	2911/2911	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:37:59%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fchina-considers-legal-gambling-on-island-the-size-of-switzerland%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed057d.json	(from https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/)
14:38:00	5856/5856	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/feed/index.html	(from https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/)
14:38:01	3126/3126	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:00%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fchina-considers-legal-gambling-on-island-the-size-of-switzerland%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed140f	(from https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/)
14:38:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:00%20GMT	https://demo2.mercury.is/?p=258	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexb773.html	(from https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/)
14:38:01	696742/696742	---M--	200	added ('OK')	image/jpeg	etag:%225ea306bf-aa1a6%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_82377404-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_82377404-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/china-considers-legal-gambling-on-island-the-size-of-switzerland/)
14:38:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:09%20GMT	https://demo2.mercury.is/?p=250	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexc807.html	(from https://demo2.mercury.is/2020/04/10/online-gambling-firms-face-investigation-for-cheating-customers/)
14:38:10	3122/3122	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:09%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fonline-gambling-firms-face-investigation-for-cheating-customers%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embedb9b8	(from https://demo2.mercury.is/2020/04/10/online-gambling-firms-face-investigation-for-cheating-customers/)
14:38:11	2906/2906	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:10%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fchina-slowdown-spurs-first-macau-casino-revenue-drop-since-2020%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed9c43.json	(from https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/)
14:38:11	5842/5842	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/feed/index.html	(from https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/)
14:38:12	3121/3121	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:11%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fchina-slowdown-spurs-first-macau-casino-revenue-drop-since-2020%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed7f78	(from https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/)
14:38:13	745736/745736	---M--	200	added ('OK')	image/jpeg	etag:%225ea30688-b6108%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_59421011-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_59421011-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/)
14:38:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:11%20GMT	https://demo2.mercury.is/?p=242	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexa8b8.html	(from https://demo2.mercury.is/2020/04/10/china-slowdown-spurs-first-macau-casino-revenue-drop-since-2020/)
14:38:14	2921/2921	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:13%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fjapan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed8d41.json	(from https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/)
14:38:14	468247/468247	---M--	200	added ('OK')	image/jpeg	etag:%225ea30755-72517%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_231191371-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_231191371-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/online-gambling-firms-face-investigation-for-cheating-customers/)
14:38:14	5884/5884	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/feed/index.html	(from https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/)
14:38:15	3136/3136	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:14%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fjapan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed46b5	(from https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/)
14:38:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:14%20GMT	https://demo2.mercury.is/?p=238	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index3dc6.html	(from https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/)
14:38:15	438970/438970	---M--	200	added ('OK')	image/jpeg	etag:%225ea305e2-6b2ba%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_86353212-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_86353212-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/japan-to-require-casino-resorts-to-have-unprecedentedly-big-hotels/)
14:38:16	2871/2871	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:16%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fthe-time-to-buy-growth-driven-stock-at-a-discount-is-now%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed2b21.json	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:17	5744/5744	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/feed/index.html	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:17	3086/3086	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:16%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fthe-time-to-buy-growth-driven-stock-at-a-discount-is-now%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed1736	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:17	466335/466335	---M--	200	added ('OK')	image/jpeg	etag:%225ea305e7-71d9f%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_63089917-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_63089917-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:16%20GMT	https://demo2.mercury.is/?p=234	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index6cd9.html	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:19	59738/59738	---M--	200	added ('OK')	image/jpeg	etag:%225ea30799-e95a%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_63089917-compressed-994x559.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_63089917-compressed-994x559.jpg	(from https://demo2.mercury.is/2020/04/10/the-time-to-buy-growth-driven-stock-at-a-discount-is-now/)
14:38:20	2868/2868	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:19%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fcanada-winning-ticket-for-26-6m-lotto-max-jackpot-sold%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed6f47.json	(from https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/)
14:38:20	5718/5718	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/feed/index.html	(from https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/)
14:38:20	252116/252116	---M--	200	added ('OK')	image/jpeg	etag:%225ea43327-3d8d4%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_114578636-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_114578636-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/)
14:38:21	3083/3083	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:20%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fcanada-winning-ticket-for-26-6m-lotto-max-jackpot-sold%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed0c36	(from https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/)
14:38:21	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:20%20GMT	https://demo2.mercury.is/?p=269	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/index67bc.html	(from https://demo2.mercury.is/2020/04/10/canada-winning-ticket-for-26-6m-lotto-max-jackpot-sold/)
14:38:22	2924/2924	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:21%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fnew-york-rangers-a-big-improvement-in-their-lottery-race-standings%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed877c.json	(from https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/)
14:38:22	5885/5885	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/feed/index.html	(from https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/)
14:38:23	3139/3139	---MCZ	200	added ('OK')	text/xml	date:Fri,%2010%20Jul%202020%2006:38:22%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Fnew-york-rangers-a-big-improvement-in-their-lottery-race-standings%2F&format=xml	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed382d	(from https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/)
14:38:23	401005/401005	---M--	200	added ('OK')	image/jpeg	etag:%225ea4330a-61e6d%22	https://s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_65567619-compressed-scaled.jpg	D:/TONY/Code/20207.10/onlinecasinowalkertest/s8b2i2s2.stackpathcdn.com/wp-content/uploads/2020/04/AdobeStock_65567619-compressed-scaled.jpg	(from https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/)
14:38:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2010%20Jul%202020%2006:38:22%20GMT	https://demo2.mercury.is/?p=252	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/indexa943.html	(from https://demo2.mercury.is/2020/04/10/new-york-rangers-a-big-improvement-in-their-lottery-race-standings/)
14:38:24	2945/2945	---MCZ	200	added ('OK')	application/json	date:Fri,%2010%20Jul%202020%2006:38:23%20GMT	https://demo2.mercury.is/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fdemo2.mercury.is%2F2020%2F04%2F10%2Flotto-results-winning-national-lottery-numbers-for-saturday-february-2%2F	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/wp-json/oembed/1.0/embed52b9.json	(from https://demo2.mercury.is/2020/04/10/lotto-results-winning-national-lottery-numbers-for-saturday-february-2/)
14:38:24	5941/5941	---MCZ	200	added ('OK')	application/rss+xml	etag:%229f4a3e945d9eee58ee7bebec2d9f0175%22	https://demo2.mercury.is/2020/04/10/lotto-results-winning-national-lottery-numbers-for-saturday-february-2/feed/	D:/TONY/Code/20207.10/onlinecasinowalkertest/demo2.mercury.is/2020/04/10/lotto-results-winning-national-lottery-numbers-for-saturday-february-2/feed/index.html	(from https://demo2.mercury.is/2020/04/10/lotto-results-winning-national-lottery-numbers-for-saturday-february-2/)
